"country","variable","measure","Unit","Date","Value"
"Benin","Visitor Exports","% share","% share","1/1/2013 12:00:00 AM",18.5
"Benin","Visitor Exports","% share","% share","1/1/2014 12:00:00 AM",17.6
"Benin","Visitor Exports","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.208
"Benin","Visitor Exports","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.229
"Benin","Visitor Exports","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.238
"Benin","Capital Investment","% share","% share","1/1/2012 12:00:00 AM",3.4
"Benin","Capital Investment","% share","% share","1/1/2013 12:00:00 AM",3.3
"Benin","Capital Investment","% share","% share","1/1/2014 12:00:00 AM",3.6
"Benin","Capital Investment","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.05
"Benin","Capital Investment","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.06
"Benin","Capital Investment","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.06
"Botswana","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",7.7
"Botswana","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",8
"Botswana","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",8.1
"Botswana","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",1.606
"Botswana","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",1.797
"Botswana","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",2.02
"Botswana","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",9.1
"Botswana","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",9.4
"Botswana","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",9.5
"Botswana","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2012 12:00:00 AM",61.2
"Botswana","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2013 12:00:00 AM",65.4
"Botswana","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",67.9
"Botswana","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",3
"Botswana","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",3
"Botswana","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",3
"Botswana","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.627
"Botswana","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.688
"Botswana","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.766
"Botswana","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",4.7
"Botswana","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",4.7
"Botswana","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",4.7
"Botswana","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2012 12:00:00 AM",31.5
"Botswana","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2013 12:00:00 AM",32.7
"Botswana","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",33.5
"Botswana","Visitor Exports","% share","% share","1/1/2012 12:00:00 AM",9.8
"Botswana","Visitor Exports","% share","% share","1/1/2013 12:00:00 AM",10
"Botswana","Visitor Exports","% share","% share","1/1/2014 12:00:00 AM",10.3
"Botswana","Visitor Exports","US$ bn","US$ bn","1/1/2012 12:00:00 AM",1.001
"Botswana","Visitor Exports","US$ bn","US$ bn","1/1/2013 12:00:00 AM",1.101
"Botswana","Visitor Exports","US$ bn","US$ bn","1/1/2014 12:00:00 AM",1.21
"Botswana","Capital Investment","% share","% share","1/1/2012 12:00:00 AM",6.2
"Botswana","Capital Investment","% share","% share","1/1/2013 12:00:00 AM",6.3
"Botswana","Capital Investment","% share","% share","1/1/2014 12:00:00 AM",6.3
"Botswana","Capital Investment","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.192
"Botswana","Capital Investment","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.231
"Botswana","Capital Investment","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.261
"Burkina Faso","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",3.2
"Burkina Faso","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",3.2
"Burkina Faso","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",3.2
"Burkina Faso","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.315
"Burkina Faso","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.335
"Burkina Faso","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.346
"Burkina Faso","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",2.8
"Burkina Faso","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",2.8
"Burkina Faso","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",2.7
"Burkina Faso","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2012 12:00:00 AM",141.5
"Burkina Faso","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2013 12:00:00 AM",144.8
"Burkina Faso","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",146.7
"Burkina Faso","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",1.3
"Burkina Faso","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",1.3
"Burkina Faso","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",1.3
"Burkina Faso","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.13
"Burkina Faso","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.139
"Burkina Faso","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.143
"Burkina Faso","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",1.1
"Burkina Faso","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",1.1
"Burkina Faso","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",1.1
"Burkina Faso","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2012 12:00:00 AM",56.3
"Burkina Faso","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2013 12:00:00 AM",57.7
"Burkina Faso","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",58.2
"Burkina Faso","Visitor Exports","% share","% share","1/1/2012 12:00:00 AM",5.9
"Burkina Faso","Visitor Exports","% share","% share","1/1/2013 12:00:00 AM",5.4
"Burkina Faso","Visitor Exports","% share","% share","1/1/2014 12:00:00 AM",5.1
"Burkina Faso","Visitor Exports","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.108
"Burkina Faso","Visitor Exports","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.11
"Burkina Faso","Visitor Exports","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.113
"Burkina Faso","Capital Investment","% share","% share","1/1/2012 12:00:00 AM",1.2
"Burkina Faso","Capital Investment","% share","% share","1/1/2013 12:00:00 AM",1.2
"Burkina Faso","Capital Investment","% share","% share","1/1/2014 12:00:00 AM",1.2
"Burkina Faso","Capital Investment","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.03
"Burkina Faso","Capital Investment","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.03
"Burkina Faso","Capital Investment","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.04
"Burundi","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",4.7
"Burundi","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",4.6
"Burundi","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",4.4
"Burundi","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.123
"Burundi","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.133
"Burundi","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.142
"Burundi","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",4.1
"Burundi","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",4
"Burundi","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",3.8
"Burundi","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2012 12:00:00 AM",75
"Burundi","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2013 12:00:00 AM",74.3
"Burundi","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",73.4
"Burundi","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",2.2
"Burundi","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",2.1
"Burundi","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",2.1
"Burundi","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.06
"Burundi","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.06
"Burundi","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.07
"Burundi","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",1.8
"Burundi","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",1.8
"Burundi","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",1.7
"Burundi","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2012 12:00:00 AM",34.4
"Burundi","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2013 12:00:00 AM",33.9
"Burundi","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",33.3
"Burundi","Visitor Exports","% share","% share","1/1/2012 12:00:00 AM",2.6
"Burundi","Visitor Exports","% share","% share","1/1/2013 12:00:00 AM",2.5
"Burundi","Visitor Exports","% share","% share","1/1/2014 12:00:00 AM",2.5
"Burundi","Visitor Exports","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.01
"Burundi","Visitor Exports","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.01
"Burundi","Visitor Exports","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.01
"Burundi","Capital Investment","% share","% share","1/1/2012 12:00:00 AM",0.6
"Burundi","Capital Investment","% share","% share","1/1/2013 12:00:00 AM",0.6
"Burundi","Capital Investment","% share","% share","1/1/2014 12:00:00 AM",0.6
"Burundi","Capital Investment","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0
"Burundi","Capital Investment","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0
"Burundi","Capital Investment","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0
"Cameroon","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",5.2
"Cameroon","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",5.1
"Cameroon","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",5.1
"Cameroon","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",1.38
"Cameroon","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",1.43
"Cameroon","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",1.465
"Cameroon","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",4.5
"Cameroon","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",4.4
"Cameroon","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",4.4
"Cameroon","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2012 12:00:00 AM",213.8
"Cameroon","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2013 12:00:00 AM",214.5
"Cameroon","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",219.2
"Cameroon","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",2.3
"Cameroon","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",2.3
"Cameroon","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",2.3
"Cameroon","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.629
"Cameroon","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.651
"Cameroon","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.668
"Cameroon","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",2
"Cameroon","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",1.9
"Cameroon","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",1.9
"Cameroon","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2012 12:00:00 AM",94.4
"Cameroon","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2013 12:00:00 AM",94.7
"Cameroon","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",96.9
"Cameroon","Visitor Exports","% share","% share","1/1/2012 12:00:00 AM",3.7
"Cameroon","Visitor Exports","% share","% share","1/1/2013 12:00:00 AM",3.5
"Cameroon","Visitor Exports","% share","% share","1/1/2014 12:00:00 AM",3.5
"Cameroon","Visitor Exports","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.189
"Cameroon","Visitor Exports","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.196
"Cameroon","Visitor Exports","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.213
"Cameroon","Capital Investment","% share","% share","1/1/2012 12:00:00 AM",2.1
"Cameroon","Capital Investment","% share","% share","1/1/2013 12:00:00 AM",2.1
"Cameroon","Capital Investment","% share","% share","1/1/2014 12:00:00 AM",2.1
"Cameroon","Capital Investment","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.105
"Cameroon","Capital Investment","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.111
"Cameroon","Capital Investment","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.119
"Cape Verde","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",44.1
"Cape Verde","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",45.7
"Cape Verde","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",46.9
"Cape Verde","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.803
"Cape Verde","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.876
"Cape Verde","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.928
"Cape Verde","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",39.3
"Cape Verde","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",40.7
"Cape Verde","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",41.9
"Cape Verde","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2012 12:00:00 AM",84.3
"Cape Verde","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2013 12:00:00 AM",90.1
"Cape Verde","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",95.7
"Cape Verde","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",15.2
"Cape Verde","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",15.3
"Cape Verde","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",15.7
"Cape Verde","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.278
"Cape Verde","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.295
"Cape Verde","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.312
